date,open,high,low,close,volume,amount,position
2022-01-04 00:00:00+08:00,8394.0,8407.0,8150.0,8177.0,307453.0,25422064700.0,173017.0
2022-01-05 00:00:00+08:00,8195.0,8229.0,7952.0,8070.0,328115.0,26488530200.0,181013.0
2022-01-06 00:00:00+08:00,8041.0,8229.0,8031.0,8203.0,202069.0,16453603900.0,167447.0
2022-01-07 00:00:00+08:00,8180.0,8850.0,8172.0,8634.0,341891.0,29032396900.0,166268.0
2022-01-10 00:00:00+08:00,8598.0,8672.0,8550.0,8630.0,129023.0,11114684100.0,146308.0
2022-01-11 00:00:00+08:00,8633.0,8652.0,8505.0,8580.0,137046.0,11745127600.0,134003.0
2022-01-12 00:00:00+08:00,8592.0,8612.0,8417.0,8480.0,153099.0,13000450700.0,128043.0
2022-01-13 00:00:00+08:00,8495.0,8526.0,8350.0,8441.0,146481.0,12372440400.0,128290.0
2022-01-14 00:00:00+08:00,8441.0,8621.0,8422.0,8553.0,168285.0,14389193500.0,126247.0
2022-01-17 00:00:00+08:00,8583.0,8583.0,8251.0,8286.0,192013.0,16029543600.0,137759.0
2022-01-18 00:00:00+08:00,8301.0,8588.0,8299.0,8547.0,227977.0,19331243200.0,141576.0
2022-01-19 00:00:00+08:00,8540.0,8644.0,8454.0,8616.0,181225.0,15510242900.0,138122.0
2022-01-20 00:00:00+08:00,8668.0,8930.0,8640.0,8849.0,220525.0,19430816500.0,151372.0
2022-01-21 00:00:00+08:00,8849.0,8955.0,8805.0,8947.0,138753.0,12323825100.0,139022.0
2022-01-24 00:00:00+08:00,8947.0,9018.0,8812.0,8881.0,165097.0,14749909000.0,145543.0
2022-01-25 00:00:00+08:00,8880.0,8928.0,8756.0,8878.0,144458.0,12774003500.0,132686.0
2022-01-26 00:00:00+08:00,8879.0,8900.0,8810.0,8884.0,94887.0,8401506400.0,125562.0
2022-01-27 00:00:00+08:00,8889.0,9107.0,8810.0,9054.0,230192.0,20668716600.0,148605.0
2022-01-28 00:00:00+08:00,9054.0,9068.0,8819.0,8921.0,139258.0,12422237500.0,118466.0
2022-02-07 00:00:00+08:00,8888.0,9354.0,8875.0,9281.0,184011.0,16875386500.0,145307.0
2022-02-08 00:00:00+08:00,9281.0,9299.0,9036.0,9080.0,138830.0,12656413400.0,130257.0
2022-02-09 00:00:00+08:00,9048.0,9108.0,8940.0,9008.0,119766.0,10820745500.0,129458.0
2022-02-10 00:00:00+08:00,9011.0,9062.0,8924.0,8979.0,116570.0,10456708200.0,123074.0
2022-02-11 00:00:00+08:00,8979.0,9078.0,8840.0,8958.0,168171.0,15096792600.0,133902.0
2022-02-14 00:00:00+08:00,8985.0,9186.0,8912.0,9133.0,158934.0,14356225700.0,137076.0
2022-02-15 00:00:00+08:00,9121.0,9209.0,9087.0,9204.0,99643.0,9119049000.0,140213.0
2022-02-16 00:00:00+08:00,9203.0,9318.0,9156.0,9288.0,148486.0,13736901100.0,162401.0
2022-02-17 00:00:00+08:00,9255.0,9298.0,9224.0,9274.0,88697.0,8215620300.0,148616.0
2022-02-18 00:00:00+08:00,9275.0,9529.0,9275.0,9506.0,185863.0,17579512300.0,172512.0
2022-02-21 00:00:00+08:00,9506.0,9506.0,9282.0,9375.0,162403.0,15180397500.0,141455.0
2022-02-22 00:00:00+08:00,9375.0,9618.0,9337.0,9408.0,183913.0,17437194400.0,148667.0
2022-02-23 00:00:00+08:00,9408.0,9478.0,9355.0,9375.0,110368.0,10391718400.0,138298.0
2022-02-24 00:00:00+08:00,9360.0,9496.0,9320.0,9441.0,117155.0,11024949100.0,131262.0
2022-02-25 00:00:00+08:00,9428.0,9464.0,9224.0,9333.0,214318.0,19989704000.0,141395.0
2022-02-28 00:00:00+08:00,9333.0,9605.0,9281.0,9503.0,161430.0,15227091300.0,136372.0
2022-03-01 00:00:00+08:00,9503.0,9702.0,9476.0,9699.0,138837.0,13314848100.0,143155.0
2022-03-02 00:00:00+08:00,9717.0,9792.0,9650.0,9783.0,111495.0,10854230500.0,134987.0
2022-03-03 00:00:00+08:00,9753.0,9994.0,9659.0,9898.0,222116.0,21819103000.0,141753.0
2022-03-04 00:00:00+08:00,9826.0,9883.0,9761.0,9878.0,94646.0,9298504300.0,125800.0
2022-03-07 00:00:00+08:00,9910.0,10245.0,9910.0,10229.0,148922.0,15041522100.0,128088.0
2022-03-08 00:00:00+08:00,10207.0,10666.0,10097.0,10630.0,171207.0,17715059200.0,124047.0
2022-03-09 00:00:00+08:00,10492.0,10500.0,10056.0,10122.0,201741.0,20677654600.0,112603.0
2022-03-10 00:00:00+08:00,9992.0,10138.0,9820.0,10019.0,120472.0,12073185200.0,95299.0
2022-03-11 00:00:00+08:00,10019.0,10060.0,9730.0,9754.0,113233.0,11171178800.0,86100.0
2022-03-14 00:00:00+08:00,9600.0,9746.0,9412.0,9494.0,132184.0,12643025700.0,77656.0
2022-03-15 00:00:00+08:00,9409.0,9438.0,9050.0,9058.0,131396.0,12160244600.0,71230.0
2022-03-16 00:00:00+08:00,9188.0,9400.0,9188.0,9232.0,95589.0,8869561800.0,63537.0
2022-03-17 00:00:00+08:00,9230.0,9325.0,9024.0,9271.0,103308.0,9476195600.0,66327.0
2022-03-18 00:00:00+08:00,9306.0,9373.0,9180.0,9238.0,67044.0,6217036600.0,64211.0
2022-03-21 00:00:00+08:00,9222.0,9398.0,9188.0,9298.0,75639.0,7017071600.0,64957.0
2022-03-22 00:00:00+08:00,9321.0,9545.0,9288.0,9512.0,79776.0,7527932200.0,64836.0
2022-03-23 00:00:00+08:00,9443.0,9840.0,9428.0,9796.0,91622.0,8863177400.0,68260.0
2022-03-24 00:00:00+08:00,9811.0,9964.0,9740.0,9830.0,84835.0,8362452700.0,67582.0
2022-03-25 00:00:00+08:00,9804.0,9999.0,9715.0,9996.0,93801.0,9249391000.0,67617.0
2022-03-28 00:00:00+08:00,10050.0,10142.0,9768.0,9869.0,94467.0,9325814000.0,63716.0
2022-03-29 00:00:00+08:00,9857.0,10020.0,9763.0,9900.0,65976.0,6534085300.0,62931.0
2022-03-30 00:00:00+08:00,8300.0,8479.0,8200.0,8214.0,163458.0,13678021500.0,96988.0
2022-03-31 00:00:00+08:00,8190.0,8365.0,8088.0,8288.0,179685.0,14822418700.0,99573.0
2022-04-01 00:00:00+08:00,8288.0,8668.0,8286.0,8666.0,216681.0,18316958000.0,118247.0
2022-04-06 00:00:00+08:00,8888.0,8942.0,8696.0,8884.0,218838.0,19335988400.0,129669.0
2022-04-07 00:00:00+08:00,8832.0,8978.0,8600.0,8667.0,307937.0,27040827400.0,142295.0
2022-04-08 00:00:00+08:00,8650.0,8950.0,8580.0,8931.0,251364.0,21925189400.0,141076.0
2022-04-11 00:00:00+08:00,9051.0,9217.0,9013.0,9115.0,316012.0,28772170600.0,159712.0
2022-04-12 00:00:00+08:00,9200.0,9200.0,9021.0,9097.0,222075.0,20213487200.0,142409.0
2022-04-13 00:00:00+08:00,9120.0,9218.0,8800.0,8812.0,333688.0,30138457400.0,160163.0
2022-04-14 00:00:00+08:00,8850.0,9013.0,8758.0,8808.0,260698.0,23198205300.0,147719.0
2022-04-15 00:00:00+08:00,8818.0,8940.0,8720.0,8800.0,290047.0,25599646700.0,156550.0
2022-04-18 00:00:00+08:00,8833.0,8936.0,8680.0,8724.0,267625.0,23561150600.0,149417.0
