date,open,high,low,close,volume,amount,position
2025-01-02 09:01:00+08:00,13485.0,13505.0,13480.0,13480.0,5969.0,402609050.0,645918.0
2025-01-02 09:02:00+08:00,13480.0,13495.0,13480.0,13485.0,2034.0,137193300.0,646704.0
2025-01-02 09:03:00+08:00,13485.0,13490.0,13475.0,13475.0,2125.0,143331250.0,647150.0
2025-01-02 09:04:00+08:00,13475.0,13475.0,13455.0,13470.0,3793.0,255141800.0,647110.0
2025-01-02 09:05:00+08:00,13470.0,13485.0,13470.0,13480.0,1405.0,94697000.0,647339.0
2025-01-02 09:06:00+08:00,13480.0,13485.0,13475.0,13480.0,894.0,60255600.0,647318.0
2025-01-02 09:07:00+08:00,13485.0,13485.0,13480.0,13480.0,199.0,13412600.0,647370.0
2025-01-02 09:08:00+08:00,13485.0,13495.0,13480.0,13495.0,2503.0,168702200.0,648488.0
2025-01-02 09:09:00+08:00,13490.0,13490.0,13485.0,13490.0,429.0,28914600.0,648524.0
2025-01-02 09:10:00+08:00,13485.0,13495.0,13485.0,13495.0,463.0,31701550.0,648631.0
2025-01-02 09:11:00+08:00,13490.0,13495.0,13475.0,13475.0,730.0,49220250.0,648604.0
2025-01-02 09:12:00+08:00,13480.0,13485.0,13475.0,13485.0,493.0,33240525.0,648899.0
2025-01-02 09:13:00+08:00,13485.0,13485.0,13480.0,13485.0,103.0,6944775.0,648932.0
2025-01-02 09:14:00+08:00,13480.0,13490.0,13480.0,13485.0,590.0,39780750.0,648896.0
2025-01-02 09:15:00+08:00,13490.0,13490.0,13485.0,13490.0,123.0,8293275.0,648896.0
2025-01-02 09:16:00+08:00,13490.0,13510.0,13490.0,13510.0,2276.0,153459300.0,649712.0
2025-01-02 09:17:00+08:00,13510.0,13520.0,13505.0,13520.0,1884.0,127028700.0,649913.0
2025-01-02 09:18:00+08:00,13520.0,13525.0,13515.0,13520.0,2083.0,141148675.0,650245.0
2025-01-02 09:19:00+08:00,13515.0,13525.0,13515.0,13520.0,1304.0,87954800.0,649889.0
2025-01-02 09:20:00+08:00,13520.0,13525.0,13515.0,13520.0,1014.0,68394300.0,650080.0
2025-01-02 09:21:00+08:00,13520.0,13520.0,13515.0,13520.0,241.0,16255450.0,650115.0
2025-01-02 09:22:00+08:00,13520.0,13520.0,13515.0,13520.0,207.0,13962150.0,650155.0
2025-01-02 09:23:00+08:00,13515.0,13530.0,13515.0,13530.0,1755.0,119190175.0,650699.0
2025-01-02 09:24:00+08:00,13530.0,13535.0,13525.0,13535.0,1305.0,88054875.0,650974.0
2025-01-02 09:25:00+08:00,13535.0,13540.0,13525.0,13530.0,2122.0,143181950.0,650910.0
2025-01-02 09:26:00+08:00,13530.0,13535.0,13520.0,13520.0,1100.0,75151100.0,651122.0
2025-01-02 09:27:00+08:00,13520.0,13530.0,13520.0,13530.0,554.0,37395000.0,651188.0
2025-01-02 09:28:00+08:00,13525.0,13530.0,13520.0,13520.0,540.0,36450000.0,651157.0
2025-01-02 09:29:00+08:00,13520.0,13525.0,13520.0,13525.0,174.0,11745000.0,651198.0
2025-01-02 09:30:00+08:00,13525.0,13525.0,13520.0,13525.0,246.0,16605000.0,651272.0
2025-01-02 09:31:00+08:00,13525.0,13525.0,13520.0,13525.0,332.0,22410000.0,651478.0
2025-01-02 09:32:00+08:00,13525.0,13530.0,13520.0,13525.0,1814.0,122445000.0,651967.0
2025-01-02 09:33:00+08:00,13525.0,13525.0,13520.0,13525.0,330.0,22275000.0,652118.0
2025-01-02 09:34:00+08:00,13525.0,13525.0,13520.0,13525.0,190.0,12825000.0,652204.0
2025-01-02 09:35:00+08:00,13525.0,13525.0,13520.0,13525.0,156.0,10530000.0,652256.0
2025-01-02 09:36:00+08:00,13525.0,13525.0,13515.0,13515.0,1668.0,112590000.0,652335.0
2025-01-02 09:37:00+08:00,13520.0,13525.0,13520.0,13520.0,294.0,19845000.0,652360.0
2025-01-02 09:38:00+08:00,13525.0,13525.0,13515.0,13520.0,792.0,53460000.0,652311.0
2025-01-02 09:39:00+08:00,13525.0,13525.0,13520.0,13525.0,220.0,14850000.0,652317.0
2025-01-02 09:40:00+08:00,13525.0,13525.0,13520.0,13525.0,111.0,7492500.0,652297.0
2025-01-02 09:41:00+08:00,13525.0,13525.0,13520.0,13525.0,426.0,29879775.0,652396.0
2025-01-02 09:42:00+08:00,13520.0,13530.0,13520.0,13530.0,678.0,45781950.0,652280.0
2025-01-02 09:43:00+08:00,13530.0,13530.0,13520.0,13525.0,881.0,59489525.0,651986.0
2025-01-02 09:44:00+08:00,13525.0,13525.0,13520.0,13525.0,90.0,6077250.0,651915.0
2025-01-02 09:45:00+08:00,13525.0,13525.0,13515.0,13520.0,582.0,39299550.0,651812.0
2025-01-02 09:46:00+08:00,13520.0,13520.0,13515.0,13515.0,107.0,7225175.0,651815.0
2025-01-02 09:47:00+08:00,13520.0,13530.0,13515.0,13530.0,459.0,30993975.0,651746.0
2025-01-02 09:48:00+08:00,13525.0,13530.0,13525.0,13525.0,735.0,49630875.0,651880.0
2025-01-02 09:49:00+08:00,13530.0,13530.0,13520.0,13530.0,245.0,16543625.0,651910.0
2025-01-02 09:50:00+08:00,13525.0,13530.0,13525.0,13525.0,237.0,16003425.0,651975.0
