date,open,high,low,close,volume,amount,position
2022-01-04 00:00:00+08:00,4836.0,4861.0,4764.0,4774.0,306391.0,22054072320.0,481556.0
2022-01-05 00:00:00+08:00,4761.0,4819.0,4752.0,4773.0,519490.0,37343213568.0,492232.0
2022-01-06 00:00:00+08:00,4799.0,4829.0,4683.0,4694.0,640509.0,45785198848.0,516394.0
2022-01-07 00:00:00+08:00,4621.0,4668.0,4596.0,4613.0,654082.0,45484238080.0,544029.0
2022-01-10 00:00:00+08:00,4621.0,4667.0,4603.0,4627.0,686493.0,47709053184.0,554928.0
2022-01-11 00:00:00+08:00,4637.0,4722.0,4629.0,4697.0,556341.0,38955060736.0,519484.0
2022-01-12 00:00:00+08:00,4720.0,4742.0,4686.0,4740.0,453105.0,32023106304.0,510680.0
2022-01-13 00:00:00+08:00,4738.0,4820.0,4732.0,4787.0,559280.0,40071754496.0,500971.0
2022-01-14 00:00:00+08:00,4801.0,4810.0,4764.0,4796.0,425460.0,30527090688.0,512345.0
2022-01-17 00:00:00+08:00,4748.0,4793.0,4739.0,4760.0,516765.0,36945269248.0,501890.0
2022-01-18 00:00:00+08:00,4764.0,4780.0,4734.0,4763.0,343810.0,24548439552.0,501376.0
2022-01-19 00:00:00+08:00,4766.0,4919.0,4744.0,4913.0,810922.0,59052317952.0,527369.0
2022-01-20 00:00:00+08:00,4925.0,5012.0,4904.0,4984.0,661773.0,49190987776.0,541028.0
2022-01-21 00:00:00+08:00,4988.0,5118.0,4973.0,5081.0,726000.0,55131336704.0,544280.0
2022-01-24 00:00:00+08:00,5059.0,5088.0,4965.0,4985.0,662017.0,49917026048.0,541486.0
2022-01-25 00:00:00+08:00,4959.0,4973.0,4889.0,4926.0,547471.0,40422803200.0,521725.0
2022-01-26 00:00:00+08:00,4911.0,4979.0,4901.0,4903.0,530112.0,39199854592.0,529692.0
2022-01-27 00:00:00+08:00,4937.0,4956.0,4767.0,4777.0,625244.0,45684804096.0,520597.0
2022-01-28 00:00:00+08:00,4757.0,4787.0,4701.0,4703.0,594291.0,42231292672.0,492333.0
2022-02-07 00:00:00+08:00,4715.0,4770.0,4714.0,4737.0,229812.0,16333835008.0,477122.0
2022-02-08 00:00:00+08:00,4761.0,4807.0,4745.0,4766.0,362906.0,26001613056.0,490435.0
2022-02-09 00:00:00+08:00,4753.0,4848.0,4753.0,4820.0,405637.0,29282155520.0,486901.0
2022-02-10 00:00:00+08:00,4831.0,4845.0,4791.0,4836.0,361173.0,26102957824.0,490414.0
2022-02-11 00:00:00+08:00,4837.0,4914.0,4741.0,4750.0,784126.0,56853835008.0,502324.0
2022-02-14 00:00:00+08:00,4762.0,4933.0,4759.0,4905.0,649583.0,47194274816.0,494591.0
2022-02-15 00:00:00+08:00,4917.0,4964.0,4898.0,4918.0,543513.0,40209542144.0,492297.0
2022-02-16 00:00:00+08:00,4834.0,4834.0,4777.0,4824.0,496184.0,35743774976.0,494519.0
