date,open,high,low,close,volume,amount,position
2022-01-04 00:00:00+08:00,100.63,100.755,100.525,100.75,62088.0,62468006656.0,169685.0
2022-01-05 00:00:00+08:00,100.7,100.73,100.53,100.6,57614.0,57974738432.0,167089.0
2022-01-06 00:00:00+08:00,100.495,100.5,100.35,100.39,70477.0,70776193024.0,163061.0
2022-01-07 00:00:00+08:00,100.38,100.48,100.33,100.41,51187.0,51393400576.0,160867.0
2022-01-10 00:00:00+08:00,100.48,100.605,100.455,100.55,51591.0,51866925568.0,160557.0
2022-01-11 00:00:00+08:00,100.525,100.715,100.46,100.69,57865.0,58207436288.0,163131.0
2022-01-12 00:00:00+08:00,100.715,100.815,100.615,100.635,64971.0,65424263424.0,155893.0
2022-01-13 00:00:00+08:00,100.625,100.74,100.59,100.63,52859.0,53208274432.0,154491.0
2022-01-14 00:00:00+08:00,100.69,100.79,100.61,100.675,64448.0,64899634688.0,159236.0
2022-01-17 00:00:00+08:00,100.85,101.02,100.695,100.73,79148.0,79781318656.0,158276.0
2022-01-18 00:00:00+08:00,100.805,101.085,100.805,101.055,71717.0,72398311424.0,160584.0
2022-01-19 00:00:00+08:00,101.375,101.405,101.215,101.245,68192.0,69080563712.0,154041.0
2022-01-20 00:00:00+08:00,101.255,101.285,101.13,101.205,48368.0,48953904128.0,151434.0
2022-01-21 00:00:00+08:00,101.275,101.4,101.21,101.38,51363.0,52021686016.0,152012.0
2022-01-24 00:00:00+08:00,101.56,101.58,101.36,101.5,55110.0,55917911296.0,147470.0
2022-01-25 00:00:00+08:00,101.495,101.525,101.35,101.52,52477.0,53228666624.0,143589.0
2022-01-26 00:00:00+08:00,101.395,101.445,101.165,101.245,69214.0,70094487552.0,138527.0
2022-01-27 00:00:00+08:00,101.19,101.29,101.06,101.115,52619.0,53243399680.0,136549.0
2022-01-28 00:00:00+08:00,101.2,101.44,101.07,101.415,56506.0,57196280832.0,134480.0
2022-02-07 00:00:00+08:00,101.23,101.31,100.9,101.17,66027.0,66767952128.0,126505.0
2022-02-08 00:00:00+08:00,101.24,101.35,101.13,101.195,53826.0,54500801536.0,122160.0
2022-02-09 00:00:00+08:00,101.13,101.19,101.045,101.12,58255.0,58905975808.0,118603.0
2022-02-10 00:00:00+08:00,101.17,101.215,101.05,101.085,48588.0,49144355328.0,113108.0
2022-02-11 00:00:00+08:00,100.75,100.8,100.54,100.65,93098.0,93727281152.0,95093.0
2022-02-14 00:00:00+08:00,100.7,100.75,100.52,100.535,58811.0,59187532032.0,81905.0
2022-02-15 00:00:00+08:00,100.585,100.68,100.525,100.53,61070.0,61444660736.0,64127.0
2022-02-16 00:00:00+08:00,100.61,100.69,100.505,100.66,52527.0,52846441728.0,52228.0
2022-02-17 00:00:00+08:00,100.45,100.49,100.34,100.39,61441.0,61696092672.0,126283.0
2022-02-18 00:00:00+08:00,100.345,100.49,100.21,100.22,66926.0,67167598336.0,135180.0
2022-02-21 00:00:00+08:00,100.145,100.24,99.76,99.79,96764.0,96833433600.0,149944.0
2022-02-22 00:00:00+08:00,99.88,99.95,99.76,99.825,85369.0,85261496320.0,155321.0
2022-02-23 00:00:00+08:00,99.995,100.06,99.91,100.005,75457.0,75447459840.0,158663.0
2022-02-24 00:00:00+08:00,100.135,100.25,100.015,100.055,96150.0,96255586304.0,160038.0
2022-02-25 00:00:00+08:00,100.0,100.225,99.975,100.215,63624.0,63697420544.0,161510.0
2022-02-28 00:00:00+08:00,100.25,100.35,100.205,100.235,54191.0,54343729408.0,161485.0
2022-03-01 00:00:00+08:00,100.275,100.295,99.96,99.99,75854.0,75896401920.0,165358.0
2022-03-02 00:00:00+08:00,99.87,99.98,99.835,99.915,70813.0,70753656832.0,167906.0
2022-03-03 00:00:00+08:00,99.875,99.91,99.56,99.59,95956.0,95715192832.0,172788.0
2022-03-04 00:00:00+08:00,99.74,99.855,99.58,99.795,87601.0,87360966656.0,171437.0
2022-03-07 00:00:00+08:00,99.68,99.985,99.605,99.88,102839.0,102613413888.0,172834.0
2022-03-08 00:00:00+08:00,99.88,100.035,99.87,99.99,70970.0,70946566144.0,174298.0
2022-03-09 00:00:00+08:00,99.825,99.855,99.55,99.745,107449.0,107165732864.0,177077.0
2022-03-10 00:00:00+08:00,99.83,99.9,99.64,99.65,65468.0,65316796672.0,178895.0
2022-03-11 00:00:00+08:00,99.65,100.28,99.53,100.22,150680.0,150429736960.0,177981.0
2022-03-14 00:00:00+08:00,100.5,100.7,100.49,100.675,118423.0,119147347968.0,167478.0
2022-03-15 00:00:00+08:00,100.37,100.68,100.1,100.205,150437.0,151007600640.0,171292.0
2022-03-16 00:00:00+08:00,100.175,100.6,99.965,100.36,123701.0,124016185344.0,166806.0
2022-03-17 00:00:00+08:00,100.36,100.42,100.25,100.38,64750.0,64969376256.0,166900.0
2022-03-18 00:00:00+08:00,100.445,100.59,100.325,100.52,60925.0,61212444928.0,168459.0
2022-03-21 00:00:00+08:00,100.4,100.46,100.315,100.365,52064.0,52261493248.0,168200.0
2022-03-22 00:00:00+08:00,100.215,100.215,100.015,100.035,76008.0,76098899968.0,166123.0
2022-03-23 00:00:00+08:00,100.11,100.285,100.08,100.15,68096.0,68199239680.0,163705.0
2022-03-24 00:00:00+08:00,100.13,100.36,100.045,100.345,63951.0,64077351680.0,165441.0
2022-03-25 00:00:00+08:00,100.28,100.43,100.255,100.41,53991.0,54184976640.0,164278.0
2022-03-28 00:00:00+08:00,100.48,100.515,100.35,100.405,52660.0,52887895296.0,162801.0
2022-03-29 00:00:00+08:00,100.44,100.495,100.355,100.42,46728.0,46927645696.0,162662.0
2022-03-30 00:00:00+08:00,100.53,100.715,100.47,100.665,60935.0,61299850240.0,166987.0
2022-03-31 00:00:00+08:00,100.58,100.65,100.355,100.44,58157.0,58452296192.0,163301.0
2022-04-01 00:00:00+08:00,100.49,100.66,100.455,100.565,52848.0,53140966912.0,165139.0
2022-04-06 00:00:00+08:00,100.565,100.74,100.565,100.67,46795.0,47106119936.0,166174.0
2022-04-07 00:00:00+08:00,100.74,100.925,100.685,100.865,54167.0,54583716096.0,169468.0
2022-04-08 00:00:00+08:00,100.845,100.92,100.725,100.78,50424.0,50837740032.0,169000.0
2022-04-11 00:00:00+08:00,100.805,100.85,100.58,100.61,61045.0,61462301184.0,167695.0
2022-04-12 00:00:00+08:00,100.655,100.99,100.36,100.51,114210.0,114965712896.0,163719.0
2022-04-13 00:00:00+08:00,100.57,100.685,100.56,100.67,46830.0,47121989120.0,163329.0
2022-04-14 00:00:00+08:00,100.775,100.84,100.645,100.685,53901.0,54311586304.0,164766.0
2022-04-15 00:00:00+08:00,100.61,100.82,100.575,100.65,71349.0,71838646272.0,165571.0
2022-04-18 00:00:00+08:00,100.48,100.495,100.215,100.235,84775.0,85048098816.0,162981.0
2022-04-19 00:00:00+08:00,100.31,100.33,100.12,100.19,58659.0,58788867072.0,163200.0
2022-04-20 00:00:00+08:00,100.13,100.205,100.085,100.17,70307.0,70405398528.0,162296.0
2022-04-21 00:00:00+08:00,100.185,100.29,100.175,100.245,49943.0,50061536000.0,162755.0
2022-04-22 00:00:00+08:00,100.215,100.25,100.015,100.1,63673.0,63757136384.0,166691.0
2022-04-25 00:00:00+08:00,100.18,100.355,100.18,100.33,66516.0,66698587648.0,159347.0
2022-04-26 00:00:00+08:00,100.325,100.33,100.225,100.275,49363.0,49497832448.0,155729.0
2022-04-27 00:00:00+08:00,100.21,100.255,100.125,100.19,61910.0,62024703744.0,155025.0
2022-04-28 00:00:00+08:00,100.13,100.145,100.045,100.075,63034.0,63091331840.0,153328.0
2022-04-29 00:00:00+08:00,100.125,100.335,100.12,100.3,73217.0,73408319488.0,151252.0
2022-05-05 00:00:00+08:00,100.26,100.47,100.25,100.45,48326.0,48519138816.0,149081.0
2022-05-06 00:00:00+08:00,100.42,100.53,100.305,100.5,63678.0,63931363584.0,141219.0
2022-05-09 00:00:00+08:00,100.5,100.595,100.45,100.59,39539.0,39749378560.0,135426.0
2022-05-10 00:00:00+08:00,100.685,100.715,100.59,100.705,51495.0,51830807040.0,128039.0
2022-05-11 00:00:00+08:00,100.61,100.655,100.47,100.57,51921.0,52213790208.0,121358.0
2022-05-12 00:00:00+08:00,100.63,100.715,100.575,100.685,46828.0,47134129408.0,115630.0
2022-05-13 00:00:00+08:00,100.75,100.795,100.55,100.57,50454.0,50805218048.0,108195.0
2022-05-16 00:00:00+08:00,100.49,100.63,100.445,100.625,47966.0,48227065088.0,97213.0
2022-05-17 00:00:00+08:00,100.695,100.705,100.61,100.655,34144.0,34370744832.0,89000.0
2022-05-18 00:00:00+08:00,100.67,100.8,100.54,100.77,42261.0,42564823296.0,76054.0
2022-05-19 00:00:00+08:00,100.45,100.51,100.28,100.38,66160.0,66415593728.0,132395.0
2022-05-20 00:00:00+08:00,100.26,100.32,100.19,100.275,66909.0,67076579072.0,139968.0
2022-05-23 00:00:00+08:00,100.35,100.495,100.35,100.48,51662.0,51887341824.0,144695.0
2022-05-24 00:00:00+08:00,100.44,100.55,100.43,100.515,46424.0,46657024000.0,149162.0
2022-05-25 00:00:00+08:00,100.53,100.675,100.53,100.6,59547.0,59915862272.0,153103.0
2022-05-26 00:00:00+08:00,100.85,100.995,100.805,100.965,69417.0,70026674176.0,155143.0
2022-05-27 00:00:00+08:00,100.92,100.995,100.825,100.97,53065.0,53549623296.0,156590.0
2022-05-30 00:00:00+08:00,100.795,100.8,100.695,100.765,53760.0,54155224320.0,155876.0
2022-05-31 00:00:00+08:00,100.665,100.67,100.46,100.52,62920.0,63258472960.0,156877.0
2022-06-01 00:00:00+08:00,100.58,100.59,100.45,100.45,41617.0,41833315328.0,157310.0
2022-06-02 00:00:00+08:00,100.45,100.585,100.355,100.385,57199.0,57472809216.0,159101.0
2022-06-06 00:00:00+08:00,100.405,100.455,100.255,100.265,52125.0,52307520768.0,161267.0
2022-06-07 00:00:00+08:00,100.25,100.445,100.225,100.43,54208.0,54397611008.0,159177.0
2022-06-08 00:00:00+08:00,100.375,100.475,100.34,100.38,47326.0,47513176320.0,161667.0
2022-06-09 00:00:00+08:00,100.36,100.565,100.35,100.49,63133.0,63425313280.0,164214.0
2022-06-10 00:00:00+08:00,100.515,100.575,100.395,100.415,52823.0,53077061632.0,164576.0
2022-06-13 00:00:00+08:00,100.405,100.44,100.325,100.355,37675.0,37818148096.0,165248.0
2022-06-14 00:00:00+08:00,100.28,100.37,100.23,100.35,51925.0,52075750400.0,164835.0
2022-06-15 00:00:00+08:00,100.31,100.34,100.155,100.225,74086.0,74252324864.0,167320.0
2022-06-16 00:00:00+08:00,100.275,100.345,100.255,100.335,48245.0,48392385536.0,165228.0
2022-06-17 00:00:00+08:00,100.35,100.46,100.335,100.395,66828.0,67100358144.0,166547.0
2022-06-20 00:00:00+08:00,100.325,100.335,100.175,100.185,69579.0,69737648128.0,166465.0
2022-06-21 00:00:00+08:00,100.175,100.26,100.135,100.195,54928.0,55039866368.0,167011.0
